,code,item,freq,year_,seq,value_,date_
480,4799.0,15013.0,A,2016,1,58.67478,
481,4799.0,15013.0,A,2017,1,53.84655,
482,4799.0,15013.0,A,2018,1,52.73468,
483,4799.0,15013.0,A,2019,1,58.15429,
484,4799.0,15013.0,A,2020,1,57.86193,
485,4799.0,15013.0,A,2021,1,53.30534,
486,4799.0,15013.0,A,2022,1,55.75367,
487,4799.0,15013.0,A,2023,1,56.62594,
488,5285.0,15013.0,A,1998,1,33.02194,
489,5285.0,15013.0,A,1999,1,41.56665,
490,5285.0,15013.0,A,2000,1,65.56341,
491,5285.0,15013.0,A,2001,1,48.40683,
492,5285.0,15013.0,A,2002,1,50.06543,
493,5285.0,15013.0,A,2003,1,46.97579,
494,5285.0,15013.0,A,2004,1,33.17164,
495,5285.0,15013.0,A,2005,1,17.34616,
496,5285.0,15013.0,A,2006,1,21.01592,
497,5285.0,15013.0,A,2007,1,24.25682,
498,5285.0,15013.0,A,2008,1,46.67188,
499,5285.0,15013.0,A,2009,1,38.934,
500,5285.0,15013.0,A,2010,1,40.54902,
501,5285.0,15013.0,A,2011,1,36.35865,
502,5285.0,15013.0,A,2012,1,36.84407,
503,5285.0,15013.0,A,2013,1,36.07374,
504,5285.0,15013.0,A,2014,1,48.6118,
505,5285.0,15013.0,A,2015,1,51.70047,
506,5285.0,15013.0,A,2016,1,52.93592,
507,5285.0,15013.0,A,2017,1,56.14423,
508,5286.0,15013.0,A,1987,1,55.10413,
509,5286.0,15013.0,A,1988,1,38.15143,
510,5286.0,15013.0,A,1989,1,34.66178,
511,5286.0,15013.0,A,1990,1,30.39672,
512,5286.0,15013.0,A,1991,1,38.16169,
513,5286.0,15013.0,A,1992,1,39.43752,
514,5258.0,15013.0,A,1999,1,65.21768,
515,5475.0,15013.0,A,2000,1,39.37361,
516,1317.0,15013.0,A,1980,1,27.01687,
517,1317.0,15013.0,A,1981,1,26.42,
518,1317.0,15013.0,A,1982,1,20.83507,
519,1317.0,15013.0,A,1983,1,21.06191,
520,1317.0,15013.0,A,1984,1,34.638,
521,1317.0,15013.0,A,1985,1,37.99602,
522,1317.0,15013.0,A,1986,1,31.34598,
523,1317.0,15013.0,A,1987,1,40.31522,
524,1317.0,15013.0,A,1988,1,51.92668,
525,1317.0,15013.0,A,1989,1,45.43986,
526,1317.0,15013.0,A,1990,1,45.94526,
527,1317.0,15013.0,A,1991,1,43.82869,
528,1317.0,15013.0,A,1992,1,50.79191,
529,1317.0,15013.0,A,1993,1,51.60989,
530,1325.0,15013.0,A,1988,1,41.52661,
531,1325.0,15013.0,A,1989,1,34.04528,
532,1325.0,15013.0,A,1990,1,29.4304,
533,1325.0,15013.0,A,1991,1,28.06281,
534,1325.0,15013.0,A,1992,1,24.99114,
535,1325.0,15013.0,A,1994,1,23.1551,
536,1325.0,15013.0,A,1995,1,24.26784,
537,1325.0,15013.0,A,1996,1,21.53998,
538,1325.0,15013.0,A,1997,1,19.01356,
539,1325.0,15013.0,A,1998,1,15.89085,
540,1325.0,15013.0,A,1999,1,15.79804,
541,1325.0,15013.0,A,2000,1,40.8113,
542,1325.0,15013.0,A,2001,1,17.21474,
543,1325.0,15013.0,A,2002,1,19.02187,
544,1325.0,15013.0,A,2003,1,30.22705,
545,1325.0,15013.0,A,2004,1,34.91643,
546,1325.0,15013.0,A,2005,1,30.15916,
547,1325.0,15013.0,A,2006,1,29.94931,
548,1325.0,15013.0,A,2007,1,31.31976,
549,1325.0,15013.0,A,2008,1,25.9964,
550,1325.0,15013.0,A,2009,1,27.1118,
551,1325.0,15013.0,A,2010,1,27.97226,
552,1325.0,15013.0,A,2011,1,30.01879,
553,1325.0,15013.0,A,2012,1,32.47751,
554,1325.0,15013.0,A,2013,1,32.72971,
555,1325.0,15013.0,A,2014,1,29.65554,
556,1325.0,15013.0,A,2015,1,35.35168,
557,1325.0,15013.0,A,2016,1,33.69556,
